repo_url,commit_hash,model_file_path,serialization_format
BasStein/doe2vec-d2-m8-ls24-VAE-kl0.001,337671153f49b43d9a0d5cf77e267b9cb3e370a8,saved_model.pb,ONNX
BasStein/doe2vec-d2-m8-ls24-VAE-kl0.001,ca0d37ee15cc459e6e8484d176dff44efe862dfb,saved_model.pb,ONNX
BasStein/doe2vec-d2-m8-ls24-VAE-kl0.001,85a41f92950856adbaffe804fd609a6623411d97,saved_model.pb,ONNX
BasStein/doe2vec-d2-m8-ls24-VAE-kl0.001,b8a6e3197b71e637dd429417155e05c7a8f5e50d,saved_model.pb,ONNX
BasStein/doe2vec-d2-m8-ls24-VAE-kl0.001,2ec1956e0ce94b547bdd38e4b27a725534babfd4,keras_metadata.pb,ONNX
BasStein/doe2vec-d2-m8-ls24-VAE-kl0.001,2ec1956e0ce94b547bdd38e4b27a725534babfd4,saved_model.pb,ONNX
bigscience/sgpt-bloom-7b1-msmarco,dc579f3d2d5a0795eba2049e16c3e36c74007ad3,pytorch_model-00001-of-00003.safetensors,safetensors
bigscience/sgpt-bloom-7b1-msmarco,dc579f3d2d5a0795eba2049e16c3e36c74007ad3,pytorch_model-00002-of-00003.safetensors,safetensors
bigscience/sgpt-bloom-7b1-msmarco,dc579f3d2d5a0795eba2049e16c3e36c74007ad3,pytorch_model-00003-of-00003.safetensors,safetensors
bigscience/sgpt-bloom-7b1-msmarco,424904bec65c6a6a641554b4022d42c7b34518bd,pytorch_model-00001-of-00003.bin,torch.save
bigscience/sgpt-bloom-7b1-msmarco,424904bec65c6a6a641554b4022d42c7b34518bd,pytorch_model-00002-of-00003.bin,torch.save
bigscience/sgpt-bloom-7b1-msmarco,424904bec65c6a6a641554b4022d42c7b34518bd,pytorch_model-00003-of-00003.bin,torch.save
vinai/bartpho-word-base,9a433f7cbc7a1972e515bec1ca8d6a03a9634618,pytorch_model.bin,torch.save
microsoft/xclip-base-patch32,a2e27a78a2b5d802e894b8a1ef14f3a8ce490963,model.safetensors,safetensors
microsoft/xclip-base-patch32,c032045517cf2ffd284b2f4de2d8d18ae17ae258,pytorch_model.bin,torch.save
nlpie/bio-mobilebert,447bc443b737122db7cd195cd72b30917bd09c67,pytorch_model.bin,torch.save
nlpie/bio-mobilebert,fa386abfdc9ba242ae1b4ad9bea10b8a2c5922aa,pytorch_model.bin,torch.save
nlpie/bio-mobilebert,b42028760f887ef8e75d81c3ed53b182e1de3e02,pytorch_model.bin,torch.save
nlpie/bio-tinybert,f4a445a2be7126967a20ce23909f36d92af7de2d,pytorch_model.bin,torch.save
chris-santiago/distilbert-base-uncased-distilled-clinc,00891981919692b4398c3ace2430fe4fd1159705,pytorch_model.bin,torch.save
chris-santiago/distilbert-base-uncased-distilled-clinc,9d24c9f3311487b3e5294685a713f7cdb30135ea,pytorch_model.bin,torch.save
chris-santiago/distilbert-base-uncased-distilled-clinc,9884a5107855ed51a64f024b30432a2b254afb6f,pytorch_model.bin,torch.save
chris-santiago/distilbert-base-uncased-distilled-clinc,8d6e132352fd6009ff62e067734d5e9c73fa49cc,pytorch_model.bin,torch.save
chris-santiago/distilbert-base-uncased-distilled-clinc,04bc9c2da592263bca84ffc5e9d9c346e2cab8aa,pytorch_model.bin,torch.save
chris-santiago/distilbert-base-uncased-distilled-clinc,6cfeb8d157b7c3a73d7b6a0d1c56a61304b0dc51,pytorch_model.bin,torch.save
